user_id,assigned_perk,life_total_trips,assignment_reason
555773,Exclusive Discounts,0,tier_0_never_booked
555782,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
555784,Premium Travel Benefits,3,tier3_high_value_loyal
555796,Premium Travel Benefits,4,tier3_high_value_loyal
555818,Exclusive Discounts,0,tier_0_never_booked
555850,Exclusive Discounts,2,tier_2_two_trip_default
555852,Premium Travel Benefits,4,tier3_high_value_loyal
555894,Free Hotel Meals,4,tier3_high_hotel_discount
555934,Free Checked Bags,3,tier3_near_exclusive_intl
555960,Exclusive Discounts,0,tier_0_never_booked
555990,Exclusive Discounts,1,tier_1_single_trip_default
555997,Premium Travel Benefits,7,tier3_high_value_loyal
556015,Free Checked Bags,3,tier3_near_exclusive_intl
556019,Premium Travel Benefits,3,tier3_high_value_loyal
556043,Exclusive Discounts,1,tier_1_single_trip_default
556052,Free Checked Bags,3,tier3_near_exclusive_intl
556067,Free Checked Bags,5,tier3_near_exclusive_intl
556111,Free Hotel Meals,3,tier3_high_hotel_discount
556119,Exclusive Discounts,2,tier_2_two_trip_default
556127,Premium Travel Benefits,3,tier3_high_value_loyal
556138,Premium Travel Benefits,4,tier3_high_value_loyal
556199,Exclusive Discounts,0,tier_0_never_booked
556214,Exclusive Discounts,2,tier_2_two_trip_default
556215,Exclusive Discounts,2,tier_2_two_trip_default
556268,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
556274,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
556314,Exclusive Discounts,2,tier_2_two_trip_default
556347,Premium Travel Benefits,4,tier3_high_value_loyal
556391,Exclusive Discounts,1,tier_1_single_trip_default
556395,Exclusive Discounts,0,tier_0_never_booked
556417,Exclusive Discounts,0,tier_0_never_booked
556533,Premium Travel Benefits,3,tier3_high_value_loyal
556579,Exclusive Discounts,2,tier_2_two_trip_default
556621,Exclusive Discounts,1,tier_1_single_trip_default
556622,Premium Travel Benefits,4,tier3_high_value_loyal
556623,Exclusive Discounts,1,tier_1_single_trip_default
556647,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
556673,Premium Travel Benefits,3,tier3_high_value_loyal
556714,Exclusive Discounts,2,tier_2_two_trip_default
556744,Exclusive Discounts,3,tier3_high_flight_discount
556824,Premium Travel Benefits,4,tier3_high_value_loyal
556827,Premium Travel Benefits,3,tier3_high_value_loyal
556830,Free Hotel Meals,3,tier3_high_hotel_discount
556841,Premium Travel Benefits,3,tier3_high_value_loyal
556887,Free Hotel Meals,4,tier3_high_hotel_discount
556900,Exclusive Discounts,1,tier_1_single_trip_default
556904,Premium Travel Benefits,3,tier3_high_value_loyal
556906,Free Checked Bags,3,tier3_near_exclusive_intl
557005,Premium Travel Benefits,4,tier3_high_value_loyal
557010,Exclusive Discounts,0,tier_0_never_booked
557033,Premium Travel Benefits,3,tier3_high_value_loyal
557036,Premium Travel Benefits,3,tier3_high_value_loyal
557055,Exclusive Discounts,2,tier_2_two_trip_default
557107,Free Checked Bags,5,tier3_near_exclusive_intl
557108,Exclusive Discounts,1,tier_1_single_trip_default
557118,Premium Travel Benefits,5,tier3_high_value_loyal
557134,Premium Travel Benefits,5,tier3_high_value_loyal
557236,Premium Travel Benefits,4,tier3_high_value_loyal
557248,Exclusive Discounts,0,tier_0_never_booked
557262,No Change Fees,3,tier3_high_cancel_spend
557282,Exclusive Discounts,2,tier_2_two_trip_default
557298,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
557307,Exclusive Discounts,1,tier_1_single_trip_default
557314,Premium Travel Benefits,4,tier3_high_value_loyal
557343,Exclusive Discounts,1,tier_1_single_trip_default
557402,Exclusive Discounts,1,tier_1_single_trip_default
557449,Exclusive Discounts,1,tier_1_single_trip_default
557476,Premium Travel Benefits,3,tier3_high_value_loyal
557492,Exclusive Discounts,2,tier_2_two_trip_default
557496,Exclusive Discounts,1,tier_1_single_trip_default
557508,Free Hotel Meals,4,tier3_high_hotel_discount
557525,Free Checked Bags,3,tier3_near_exclusive_intl
557562,Premium Travel Benefits,5,tier3_high_value_loyal
557569,No Change Fees,1,tier_1_single_trip_high_cancel
557643,Free Checked Bags,3,tier3_near_exclusive_intl
557672,Premium Travel Benefits,3,tier3_high_value_loyal
557692,Exclusive Discounts,3,tier3_high_flight_discount
557726,No Change Fees,1,tier_1_single_trip_high_cancel
557762,No Change Fees,1,tier_1_single_trip_high_cancel
557794,Exclusive Discounts,4,tier3_high_flight_discount
557799,Exclusive Discounts,1,tier_1_single_trip_default
557815,Premium Travel Benefits,3,tier3_high_value_loyal
557834,No Change Fees,1,tier_1_single_trip_high_cancel
557851,Free Hotel Meals,4,tier3_high_hotel_discount
557875,Exclusive Discounts,2,tier_2_two_trip_default
557876,Free Hotel Meals,3,tier3_high_hotel_discount
557879,Exclusive Discounts,0,tier_0_never_booked
557887,Premium Travel Benefits,3,tier3_high_value_loyal
557921,Premium Travel Benefits,4,tier3_high_value_loyal
557932,Premium Travel Benefits,4,tier3_high_value_loyal
557956,Premium Travel Benefits,3,tier3_high_value_loyal
557957,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
557963,No Change Fees,2,tier_2_two_trip_high_cancel
557986,Exclusive Discounts,2,tier_2_two_trip_default
557992,Exclusive Discounts,0,tier_0_never_booked
558018,Exclusive Discounts,2,tier_2_two_trip_default
558019,Exclusive Discounts,2,tier_2_two_trip_default
558081,Premium Travel Benefits,3,tier3_high_value_loyal
558114,No Change Fees,3,tier3_high_cancel_spend
558138,Exclusive Discounts,4,tier3_high_flight_discount
558147,Exclusive Discounts,1,tier_1_single_trip_default
558202,Exclusive Discounts,3,tier3_high_flight_discount
558204,Premium Travel Benefits,3,tier3_high_value_loyal
558251,Premium Travel Benefits,3,tier3_high_value_loyal
558270,Premium Travel Benefits,4,tier3_high_value_loyal
558277,Premium Travel Benefits,5,tier3_high_value_loyal
558294,Premium Travel Benefits,3,tier3_high_value_loyal
558300,Premium Travel Benefits,3,tier3_high_value_loyal
558362,Premium Travel Benefits,4,tier3_high_value_loyal
558388,Premium Travel Benefits,4,tier3_high_value_loyal
558394,Exclusive Discounts,2,tier_2_two_trip_default
558395,Exclusive Discounts,1,tier_1_single_trip_default
558437,Exclusive Discounts,1,tier_1_single_trip_default
558466,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
558489,Premium Travel Benefits,3,tier3_high_value_loyal
558506,Exclusive Discounts,2,tier_2_two_trip_default
558513,Free Checked Bags,3,tier3_near_exclusive_intl
558651,Exclusive Discounts,2,tier_2_two_trip_default
558659,Exclusive Discounts,1,tier_1_single_trip_default
558682,Exclusive Discounts,3,tier3_high_flight_discount
558774,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
558786,Premium Travel Benefits,3,tier3_high_value_loyal
558838,Premium Travel Benefits,5,tier3_high_value_loyal
558851,Exclusive Discounts,0,tier_0_never_booked
558852,Exclusive Discounts,0,tier_0_never_booked
558919,Exclusive Discounts,0,tier_0_never_booked
558920,Premium Travel Benefits,4,tier3_high_value_loyal
558966,Exclusive Discounts,3,tier3_high_flight_discount
558987,Free Checked Bags,3,tier3_near_exclusive_intl
558988,Free Checked Bags,3,tier3_near_exclusive_intl
559068,No Change Fees,2,tier_2_two_trip_high_cancel
559071,Exclusive Discounts,3,tier3_high_flight_discount
559093,Premium Travel Benefits,5,tier3_high_value_loyal
559094,Exclusive Discounts,1,tier_1_single_trip_default
559107,Exclusive Discounts,4,tier3_high_flight_discount
559112,Premium Travel Benefits,3,tier3_high_value_loyal
559146,Free Checked Bags,4,tier3_near_exclusive_intl
559148,Free Hotel Meals,3,tier3_high_hotel_discount
559164,Exclusive Discounts,1,tier_1_single_trip_default
559176,Exclusive Discounts,2,tier_2_two_trip_default
559194,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
559211,Premium Travel Benefits,4,tier3_high_value_loyal
559226,Exclusive Discounts,1,tier_1_single_trip_default
559228,Exclusive Discounts,1,tier_1_single_trip_default
559266,Exclusive Discounts,1,tier_1_single_trip_default
559277,Free Checked Bags,4,tier3_near_exclusive_intl
559324,Premium Travel Benefits,3,tier3_high_value_loyal
559345,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
559368,Premium Travel Benefits,3,tier3_high_value_loyal
559407,Exclusive Discounts,4,tier3_high_flight_discount
559432,Exclusive Discounts,1,tier_1_single_trip_default
559441,Exclusive Discounts,2,tier_2_two_trip_default
559461,Exclusive Discounts,0,tier_0_never_booked
559464,Exclusive Discounts,2,tier_2_two_trip_default
559465,Exclusive Discounts,0,tier_0_never_booked
559468,Exclusive Discounts,2,tier_2_two_trip_default
559469,Premium Travel Benefits,4,tier3_high_value_loyal
559473,Premium Travel Benefits,3,tier3_high_value_loyal
559520,Exclusive Discounts,1,tier_1_single_trip_default
559537,Exclusive Discounts,2,tier_2_two_trip_default
559547,Exclusive Discounts,1,tier_1_single_trip_default
559661,Exclusive Discounts,0,tier_0_never_booked
559695,Free Checked Bags,3,tier3_near_exclusive_intl
559712,Premium Travel Benefits,3,tier3_high_value_loyal
559758,Exclusive Discounts,1,tier_1_single_trip_default
559772,Premium Travel Benefits,6,tier3_high_value_loyal
559775,Premium Travel Benefits,3,tier3_high_value_loyal
559782,Premium Travel Benefits,4,tier3_high_value_loyal
559787,Free Hotel Meals,4,tier3_high_hotel_discount
559794,Premium Travel Benefits,5,tier3_high_value_loyal
559832,Exclusive Discounts,0,tier_0_never_booked
559834,Exclusive Discounts,2,tier_2_two_trip_default
559846,Exclusive Discounts,1,tier_1_single_trip_default
559863,Premium Travel Benefits,3,tier3_high_value_loyal
559901,Free Checked Bags,4,tier3_near_exclusive_intl
559918,Free Checked Bags,3,tier3_near_exclusive_intl
559936,Exclusive Discounts,2,tier_2_two_trip_default
559981,Premium Travel Benefits,6,tier3_high_value_loyal
559995,Exclusive Discounts,1,tier_1_single_trip_default
560015,Exclusive Discounts,1,tier_1_single_trip_default
560035,Exclusive Discounts,2,tier_2_two_trip_default
560065,Premium Travel Benefits,4,tier3_high_value_loyal
560078,Free Hotel Meals,3,tier3_high_hotel_discount
560085,Premium Travel Benefits,4,tier3_high_value_loyal
560090,Premium Travel Benefits,3,tier3_high_value_loyal
560125,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
560175,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
560195,Premium Travel Benefits,6,tier3_high_value_loyal
560213,Exclusive Discounts,2,tier_2_two_trip_default
560245,Premium Travel Benefits,3,tier3_high_value_loyal
560257,Exclusive Discounts,1,tier_1_single_trip_default
560273,Premium Travel Benefits,3,tier3_high_value_loyal
560279,Exclusive Discounts,0,tier_0_never_booked
560291,Premium Travel Benefits,3,tier3_high_value_loyal
560341,Free Checked Bags,3,tier3_near_exclusive_intl
560362,Premium Travel Benefits,4,tier3_high_value_loyal
560367,Premium Travel Benefits,5,tier3_high_value_loyal
560374,Exclusive Discounts,5,tier3_high_flight_discount
560433,Exclusive Discounts,0,tier_0_never_booked
560468,Premium Travel Benefits,3,tier3_high_value_loyal
560478,Exclusive Discounts,2,tier_2_two_trip_default
560495,Exclusive Discounts,0,tier_0_never_booked
560497,Exclusive Discounts,1,tier_1_single_trip_default
560508,Exclusive Discounts,1,tier_1_single_trip_default
560511,Premium Travel Benefits,6,tier3_high_value_loyal
560519,Exclusive Discounts,2,tier_2_two_trip_default
560529,Exclusive Discounts,1,tier_1_single_trip_default
560627,No Change Fees,2,tier_2_two_trip_high_cancel
560672,Premium Travel Benefits,3,tier3_high_value_loyal
560680,Exclusive Discounts,0,tier_0_never_booked
560723,Exclusive Discounts,0,tier_0_never_booked
560733,Premium Travel Benefits,4,tier3_high_value_loyal
560739,No Change Fees,3,tier3_high_cancel_spend
560747,Premium Travel Benefits,4,tier3_high_value_loyal
560796,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
560803,Premium Travel Benefits,5,tier3_high_value_loyal
560854,Premium Travel Benefits,4,tier3_high_value_loyal
560870,Exclusive Discounts,2,tier_2_two_trip_default
560888,Premium Travel Benefits,3,tier3_high_value_loyal
560897,Premium Travel Benefits,3,tier3_high_value_loyal
560915,Exclusive Discounts,1,tier_1_single_trip_default
560929,Exclusive Discounts,2,tier_2_two_trip_default
560948,Exclusive Discounts,0,tier_0_never_booked
560949,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
560978,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
560991,Premium Travel Benefits,4,tier3_high_value_loyal
561013,Premium Travel Benefits,3,tier3_high_value_loyal
561031,Free Checked Bags,4,tier3_near_exclusive_intl
561033,Premium Travel Benefits,4,tier3_high_value_loyal
561037,Exclusive Discounts,2,tier_2_two_trip_default
561044,Exclusive Discounts,0,tier_0_never_booked
561054,Free Checked Bags,4,tier3_near_exclusive_intl
561156,Exclusive Discounts,0,tier_0_never_booked
561201,Free Checked Bags,3,tier3_near_exclusive_intl
561243,Premium Travel Benefits,4,tier3_high_value_loyal
561288,Exclusive Discounts,0,tier_0_never_booked
561326,Exclusive Discounts,2,tier_2_two_trip_default
561331,Exclusive Discounts,2,tier_2_two_trip_default
561333,Exclusive Discounts,0,tier_0_never_booked
561339,Exclusive Discounts,2,tier_2_two_trip_default
561353,Premium Travel Benefits,4,tier3_high_value_loyal
561367,Exclusive Discounts,2,tier_2_two_trip_default
561386,Premium Travel Benefits,4,tier3_high_value_loyal
561503,Free Checked Bags,4,tier3_near_exclusive_intl
561519,Exclusive Discounts,2,tier_2_two_trip_default
561642,Premium Travel Benefits,4,tier3_high_value_loyal
561652,Premium Travel Benefits,3,tier3_high_value_loyal
561653,Premium Travel Benefits,4,tier3_high_value_loyal
561665,Exclusive Discounts,1,tier_1_single_trip_default
561687,Free Checked Bags,3,tier3_near_exclusive_intl
561699,Exclusive Discounts,1,tier_1_single_trip_default
561707,Exclusive Discounts,2,tier_2_two_trip_default
561710,Premium Travel Benefits,3,tier3_high_value_loyal
561798,Premium Travel Benefits,3,tier3_high_value_loyal
561837,Exclusive Discounts,2,tier_2_two_trip_default
561846,Free Checked Bags,3,tier3_near_exclusive_intl
561864,Premium Travel Benefits,3,tier3_high_value_loyal
561896,Exclusive Discounts,1,tier_1_single_trip_default
561908,No Change Fees,1,tier_1_single_trip_high_cancel
561945,Exclusive Discounts,1,tier_1_single_trip_default
561950,Premium Travel Benefits,6,tier3_high_value_loyal
561992,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
561994,Premium Travel Benefits,3,tier3_high_value_loyal
562010,Premium Travel Benefits,5,tier3_high_value_loyal
562032,Exclusive Discounts,2,tier_2_two_trip_default
562042,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
562108,Premium Travel Benefits,5,tier3_high_value_loyal
562148,Exclusive Discounts,4,tier3_high_flight_discount
562161,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
562192,Premium Travel Benefits,3,tier3_high_value_loyal
562209,Exclusive Discounts,2,tier_2_two_trip_default
562238,Exclusive Discounts,1,tier_1_single_trip_default
562275,Premium Travel Benefits,4,tier3_high_value_loyal
562283,Exclusive Discounts,1,tier_1_single_trip_default
562315,Exclusive Discounts,2,tier_2_two_trip_default
562334,Premium Travel Benefits,4,tier3_high_value_loyal
562338,Free Checked Bags,3,tier3_near_exclusive_intl
562362,Exclusive Discounts,2,tier_2_two_trip_default
562398,Premium Travel Benefits,4,tier3_high_value_loyal
562416,Exclusive Discounts,3,tier3_high_flight_discount
562417,Premium Travel Benefits,3,tier3_high_value_loyal
562428,Premium Travel Benefits,3,tier3_high_value_loyal
562490,Free Hotel Meals,3,tier3_high_hotel_discount
562516,Exclusive Discounts,0,tier_0_never_booked
562529,Premium Travel Benefits,4,tier3_high_value_loyal
562576,Free Hotel Meals,3,tier3_high_hotel_discount
562585,Exclusive Discounts,1,tier_1_single_trip_default
562587,Exclusive Discounts,1,tier_1_single_trip_default
562612,Premium Travel Benefits,3,tier3_high_value_loyal
562641,Exclusive Discounts,1,tier_1_single_trip_default
562648,Premium Travel Benefits,3,tier3_high_value_loyal
562708,Premium Travel Benefits,5,tier3_high_value_loyal
562814,Exclusive Discounts,1,tier_1_single_trip_default
562832,Premium Travel Benefits,5,tier3_high_value_loyal
562843,Premium Travel Benefits,4,tier3_high_value_loyal
562869,Free Hotel Meals,4,tier3_high_hotel_discount
562886,Premium Travel Benefits,4,tier3_high_value_loyal
562888,Exclusive Discounts,0,tier_0_never_booked
562894,Exclusive Discounts,2,tier_2_two_trip_default
563012,Exclusive Discounts,1,tier_1_single_trip_default
563021,Exclusive Discounts,1,tier_1_single_trip_default
563052,Exclusive Discounts,1,tier_1_single_trip_default
563059,No Change Fees,4,tier3_high_cancel_spend
